"category","name","brand","price","currency","vatRate","colours","swatch","accent","fabric","details","fit","roleTags","leadTime","minOrder","sizeRange","imageHint","imageUrl","colourImages","supplierName","productUrl","active"
"shoes","UA Charged Pursuit 3 W","Under Armour","58","£","0","Black/White","#ffffff","#0b1f3a","","Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles. Ladies Under armour Trainers  Performance mesh upper for lightweight breathability Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel Deluxe foam sockliner molds to your foot for added underfoot comfort Charged Cushioning® midsole uses compression molded foam for ultimate ","woman","deck","","1","UK5–UK8","shoes","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/UA035-max-300x300.JPG","{""1"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/UA035_1-max-800x800.jpg"",""2"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/UA035_2-max-800x800.jpg"",""UA035"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/UA035-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/footwear/sports-shoes/ua-charged-pursuit-3-w","true"
"tops","Skechers Uplift Cruise","Skechers Logo Logotype","70.8","£","0","Natural","#e2e8f0","#0b1f3a","","Nautical style and all-day comfort combine in Skechers Arch Fit® Uplift - Cruise'n By. This beach inspired pull-on features a canvas upper with adjustable laces, a removable Arch Fit® insole and lightweight ULTRA GO® cushioning. Key Features Patented Skechers Arch Fit® insole system with podiatrist-certified arch support Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans Removable insole helps mold to your foot to reduce shock and increase weight dispersi","woman","deck","","1","UK4–UK7","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/SK136620_NAT_E-max-300x300.jpg","{""NAT_E"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/SK136620_NAT_E-max-800x800.jpg"",""NAT_B"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/SK136620_NAT_B-max-800x800.jpg"",""NAT_C"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/SK136620_NAT_C-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/footwear/sports-shoes/skechers-uplift-cruise-n-by","true"
"tops","TOMS Canvas Ladies","Toms","36","£","0","images TOMS GREY|NaturalCanvasWomensClassics-001001B07 TOMS NATURAL|1450x1015  TOMS|Toms Classic Shoes Canvas Women Blue|1000x1000 TOMS CANVAS SHOE COLOURS","#9ca3af","#0b1f3a","","Canvas upper with TOMS toe-stitch, and elastic V for easy on and off","woman","interior|chief-stew","","1","","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/images%20TOMS%20GREY-max-300x300.jpg","{""images TOMS GREY"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/images%20TOMS%20GREY-max-800x800.jpg"",""NaturalCanvasWomensClassics-001001B07 TOMS NATURAL"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/NaturalCanvasWomensClassics-001001B07%20TOMS%20NATURAL-max-800x800.jpg"",""1450x1015  TOMS"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/BlackCanvasWomensClassics-001001B07-BLK-H_1450x1015%20%20TOMS-max-800x800.jpg"",""Toms Classic Shoes Canvas Women Blue"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Toms%20Classic%20Shoes%20Canvas%20Women%20Blue-max-800x800.jpg"",""1000x1000 TOMS CANVAS SHOE COLOURS"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/1000x1000%20TOMS%20CANVAS%20SHOE%20COLOURS-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/footwear/sports-shoes/toms-canvas-shoe","true"
"tops","Skechers Sure Track","Skechers Logo Logotype","66.65","£","0","WHT_B|WHT_C","#e2e8f0","#0b1f3a","","A comfortable favourite gets serious with surefooted protection in Skechers Work™ Relaxed Fit®: Sure Track. This lace less fit work design features a smooth leather upper with a Skechers Memory Foam™ insole and slip-resistant outsole. Details Slip Resistant rubber outsole is oil resistant Sole tested ASTM F1677-96 Mark II to meet or exceed a .5 coefficient even on wet and oily surfaces Electrical Hazard (EH) Safe design EH Safe tested ASTM F2412-05 standards Slip Resistant sole and EH Safe teste","woman","deck","","1","","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/45904-max-300x300.jpg","{""41899"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/41899-max-800x800.jpg"",""45904"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/45904-max-800x800.jpg"",""WHT_B"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/SK76536EC_WHT_B-max-800x800.jpg"",""WHT_C"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/SK76536EC_WHT_C-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/footwear/sports-shoes/skechers-sure-track","true"
"tops","Flip Flops","Sys","0","£","0","Haida|2871 (002)|2872 (002)|Customised Flip Flops-3|custom|59b1211860268_Custom Flip Flops-fabric strap|cutom|Custom Flip Flops-sand imprint|Custom Flip Flops-Rubber strap-1","#e2e8f0","#0b1f3a","","In the UK we stock two different qualities of sole- Good Quality and Classic Quality. These are both very similar to the eye, but the good quality soles have a higher percentage of rubber. These are very similar in quality to Havaianas.   Both these sole qualities come in 4 sizes (Small, Medium, large and X Large, which range from UK size 3-12) The classic quality soles come in white or navy blue . With both these qualities of sole you get soft pvc straps which can be printed or plain and you ca","woman","deck","","1","","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/IMG_7171-max-300x300.JPG","{""7171"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/IMG_7171-max-800x800.JPG"",""Haida"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Haida-max-800x800.jpg"",""2871 (002)"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/IMG_2871%20(002)-max-800x800.jpg"",""2872 (002)"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/IMG_2872%20(002)-max-800x800.jpg"",""Customised Flip Flops-3"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Customised%20Flip%20Flops-3-max-800x800.jpg"",""custom"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/custom-max-800x800.jpg"",""59b1211860268_Custom Flip Flops-fabric strap"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_59b1211860268_Custom%20Flip%20Flops-fabric%20strap-max-800x800.jpg"",""cutom"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/cutom-max-800x800.jpg"",""Custom Flip Flops-sand imprint"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Custom%20Flip%20Flops-sand%20imprint-max-800x800.jpg"",""Custom Flip Flops-Rubber strap-1"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Custom%20Flip%20Flops-Rubber%20strap-1-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/footwear/sports-shoes/flip-flops","true"
"dresses","Marinepool Audrey dress","Marinepool2","120.95","£","0","Black","#111827","#0b1f3a","84% polyester & 16% elastane","Audrey – the only V–neck dress with additional epaulettes. This elegant dress was specially designed for the requirements of the female crew members of superyachts. The easy-care material and the optimal fit make this dress a highlight in modern crew clothing. A special highlight are the figure-flattering seams with the feminine V-neck and the practical pockets on the hips. Another feature is the extra walky-talky pocket on the back hip. It can be worn as a business dress thanks to the optionall","woman","interior|chief-stew","","1","2XS–2XL","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_63c7e58074105_MP_audrey-dress-Epps-max-300x300.jpg","{""63c7e58074105_MP_audrey-dress-Epps"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_63c7e58074105_MP_audrey-dress-Epps-max-800x800.jpg"",""63c7e5808a2da_MP_audrey-dress-model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_63c7e5808a2da_MP_audrey-dress-model-max-800x800.jpg"",""63c7e5809b524_MP_audrey-dress-front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_63c7e5809b524_MP_audrey-dress-front-max-800x800.jpg"",""63c7e580aa120_MP_audrey-dress-back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_63c7e580aa120_MP_audrey-dress-back-max-800x800.jpg"",""63c7e580b8bfb_MP_audrey-dress-pocket"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_63c7e580b8bfb_MP_audrey-dress-pocket-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/marinpool-audrey-dress","true"
"bottoms","Marinepool Elizabeth","Marinepool2","120.95","£","0","Black|Navy|Grey","#111827","#0b1f3a","84% polyester & 16% elastane","Innovative uniform dress with optional epaulettes – the Elizabeth Crew Wear dress by Marinepool. The Elizabeth dress has been specially developed for formal wear on superyachts. In addition to the easy-care fabric and the elegant design, this dress impresses above all with its innovative removable epaulettes. For maximum comfort, the knee-length dress has a slit in the skirt to ensure sufficient freedom of movement when walking. Other features are the figure-flattering seams and the small pocket","woman","deck","","1","XXS–2XL","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Model%20Grey-max-300x300.JPG","{""MP Elizabeth Model Grey"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Model%20Grey-max-800x800.JPG"",""MP Elizabeth Grey Front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Grey%20Front-max-800x800.JPG"",""MP Elizabeth Grey Rear"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Grey%20Rear-max-800x800.JPG"",""MP Elizabeth Model Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Model%20Black-max-800x800.JPG"",""MP Elizabeth front Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20front%20Black-max-800x800.JPG"",""MP Elizabeth rear Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20rear%20Black-max-800x800.JPG"",""MP Elizabeth Navy Front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Navy%20Front-max-800x800.JPG"",""MP Elizabeth Navy Rear"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MP%20Elizabeth%20Navy%20Rear-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/marinepool-elizabeth-dress","true"
"dresses","Marinepool Mary Dress","Marinepool2","120","£","0","Navy/White","#0b1f3a","#0b1f3a","84% polyester & 16% elastane","Classic summer dress knee length in elastic quality for perfect fitting, body shape seams, Zipper at centre back seam for easy entry. Decorative contrast stripes. Lining inside. FEATURES: Classic Summer Dress Body Shape Seams Decorative Contrast Stripes Inner Lining Ideal for Branding FABRIC:   84% polyester, 16% elastane SIZES:   XXS - M COLOURS:  Navy/White","woman","interior|chief-stew","","1","XXS–M","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MarinePool_Mary%20Dress_model-max-300x300.JPG","{""Mary Dress_model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MarinePool_Mary%20Dress_model-max-800x800.JPG"",""Mary Dress_front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MarinePool_Mary%20Dress_front-max-800x800.JPG"",""Mary Dress_back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MarinePool_Mary%20Dress_back-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/marinepool-mary-dress","true"
"dresses","VMG Paihia Dress","VMG Clothing","150","£","0","Black","#111827","#0b1f3a","65% cotton & 31% polyester & 4% spandex","The Paihia Dress is a stylish and classic dress uniform well-suited for a variety of functions. Made from a soft and stretchy blend of 65% cotton, 31% polyester, and 4% spandex, this dress is designed to move with you, making it perfect for those busy days on the water. The design features a cut v-neckline, short sleeves, and a knee-length hemline, with a back zipper and hidden radio pocket. Whether you’re hosting guests, attending formal events, or enjoying a day off on the yacht, the Paihia Wo","woman","interior|chief-stew","","1","UK4–UK16","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/VMG%20P-max-300x300.JPG","{""VMG P"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/VMG%20P-max-800x800.JPG"",""paihia-black-PS"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/paihia-black-PS-max-800x800.png""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/vmg-paihia-dress","true"
"dresses","VMG Opua Dress","VMG Clothing","150","£","0","Black","#111827","#0b1f3a","65% cotton & 31% polyester & 4% spandex","Made from a comfortable blend of 65% cotton, 31% polyester, and 4% spandex, this dress offers both style and functionality for life on the water. The classic design features a round neckline, short sleeves, and a knee-length hemline, making it suitable for both formal and casual occasions. The Opua Women’s Dress is versatile and perfect for those busy days when you need to look your best while still feeling comfortable. Whether you’re hosting guests, attending events, or enjoying some downtime o","woman","interior|chief-stew","","1","UK4–UK16","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Opua%20front-max-300x300.JPG","{""Opua front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Opua%20front-max-800x800.JPG"",""Opua"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Opua%202-max-800x800.JPG"",""671f8ee02a7ba_4"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_671f8ee02a7ba_4-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/vmg-opua-dress","true"
"dresses","Marino Dress","Brooke Taverner Logo 300x200","89.45","£","0","Navy|Charcoal|Black|Mid Blue","#0b1f3a","#0b1f3a","54% polyester & 44% wool & 2% lycra® elastane","The Marino Dress from the SOPHISTICATED Collection. FEATURES: Lightweight Material High Level Stretch Stain resistant Centre back vent, Full stretch lining, Waistline darts Machine Washable FABRIC:   54% Polyester, 44% Wool, 2% LYCRA® Elastane SIZES:   UK6-UK24 (Regular length), UK8-UK20 (Long Length) COLOURS:  Navy, Charcoal, Black, Mid Blue  ","woman","interior|chief-stew","","1","UK6–UK24(Regularlength),UK8–UK20(LongLength)","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marino%20Dress%202024-max-300x300.JPG","{""Marino Dress"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marino%20Dress%202024-max-800x800.JPG"",""navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marino%20Dress_navy-max-800x800.JPG"",""Marino Colours"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marino%20Colours-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/marino-dress","true"
"tops","Tommy Hilfiger Heritage","Tommy Hilfiger","100","£","0","Navy blue","#0b1f3a","#0b1f3a","96% cotton & 4% elastane","A classic style with a feminine twist, this Heritage polo dress features a slim fit for a chic finish. FEATURES: Stretch Cotton Pique Blend Polo Collar Five-Button Placket Side Vent Hem Slim Fit Signature tape inside neck line Tommy Hilfiger flag embroidered on left chest FABRIC:   96% Cotton, 4% Elastane SIZES:   XXS-3XL COLOURS:  Navy blue.","woman","deck","","1","XXS–3XL","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TH%20Slim%20Fit%20heritage%20Dress-max-300x300.JPG","{""TH Slim Fit heritage Dress"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TH%20Slim%20Fit%20heritage%20Dress-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/tommy-hilfiger-heritage-polo-dress","true"
"dresses","Neptune Dress","Brooke Taverner Logo 300x200","55","£","0","Navy & Black","#0b1f3a","#0b1f3a","95% polyester","3/4 Sleeve round neck, flattering fit with waistline detail, stretch lining. 95% Polyester, 5% Elastane Colours: Navy & Black Sizes: 6/8 UK,  10/12 UK, 14/16 UK, ","woman","interior|chief-stew","","1","6/8UK,10/12UK,14/16UK,","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_62332ad40a3b6_neptune-dress-2287a-max-300x300.jpg","{""62332ad40a3b6_neptune-dress-2287a"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_62332ad40a3b6_neptune-dress-2287a-max-800x800.jpg"",""62332ad427a94_neptune dress-black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_62332ad427a94_neptune%20dress-black-max-800x800.jpg"",""Neptune dress-navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Neptune%20dress-navy-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/neptune-dress","true"
"dresses","Celeste Dress","Brooke Taverner Logo 300x200","58","£","0","Celeste Dress - Black - Download for Web|3 Image Ratio|Celeste Dress - 2365C - Charcoal - Download for Web|Celeste Dress - Navy - Download for Web (1)|Celeste Dress - Charcoal - Vega Jacket - Black - Download for Web","#111827","#0b1f3a","","Notch neckline, half sleeve, wide stretch","woman","interior|chief-stew","","1","","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Celeste%20Dress%20-%20Black%20-%20Download%20for%20Web-max-300x300.jpg","{""Celeste Dress - Black - Download for Web"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Celeste%20Dress%20-%20Black%20-%20Download%20for%20Web-max-800x800.jpg"",""3 Image Ratio"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Celeste%20Dress%20-%202365A%20-%20Navy%20-%202_3%20Image%20Ratio-max-800x800.jpg"",""Celeste Dress - 2365C - Charcoal - Download for Web"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Celeste%20Dress%20-%202365C%20-%20Charcoal%20-%20Download%20for%20Web-max-800x800.jpg"",""Celeste Dress - Navy - Download for Web (1)"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Celeste%20Dress%20-%20Navy%20-%20Download%20for%20Web%20(1)-max-800x800.jpg"",""Celeste Dress - Charcoal - Vega Jacket - Black - Download for Web"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Celeste%20Dress%20-%20Charcoal%20-%20Vega%20Jacket%20-%20Black%20-%20Download%20for%20Web-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/brook-taverner-celeste-dress","true"
"bottoms","Qualitas Notch Neck","Simon Jersey","100","£","0","Qualitas-notch-model|Qualitas-notch-navy|Qualitas-notch-grey","#e2e8f0","#0b1f3a","54% polyester & 44% wool & 2% lycra","Versatile work dress. Semi-fitted with short sleeves Invisible centre back zip fastening 54% Polyester, 44% Wool, 2% Lycra with stain resistant Teflon Recommended washing at 40° Easy care garment, requiring minimal ironing Length: 100cm/39.5in   Sizes: 8UK-20UK Colours available: Charcoal, Dark Navy and Black.    ","woman","deck","","1","8UK–20UKColoursavailable:Charcoal,DarkNavyandBlack.","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Qualitas-notch-model-max-300x300.JPG","{""Qualitas-notch-model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Qualitas-notch-model-max-800x800.JPG"",""Qualitas-notch-navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Qualitas-notch-navy-max-800x800.JPG"",""Qualitas-notch-grey"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Qualitas-notch-grey-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/qualitas-notch-neck","true"
"tops","Qualitas Square Neck","Simon Jersey","95","£","0","Black","#111827","#0b1f3a","54% polyester & 44% wool & 2% lycra","Invisible centre back zip fastening Decorative double band around centre front 54% Polyester, 44% Wool, 2% Lycra and stain resistant Teflon We recommend washing this garment at 40° Easy care garment, requiring minimal ironing Length: 100cm/39.5in   Sizes: 6UK -26UK   Colours: Black","woman","deck","","1","6UK–26UK","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_623338c3e75e5_Qaulitas%20Dress_1-max-300x300.JPG","{""623338c3e75e5_Qaulitas Dress_1"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_623338c3e75e5_Qaulitas%20Dress_1-max-800x800.JPG"",""623338c3f208f_qualitas-square-neckline-dress-navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_623338c3f208f_qualitas-square-neckline-dress-navy-max-800x800.jpg"",""623338c4021d2_qualitas-square-neckline-dress-black_MODEL"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_623338c4021d2_qualitas-square-neckline-dress-black_MODEL-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/qualitas-square-neck-dress","true"
"dresses","Neoblu Milano Dress","Sys","49.95","£","0","MODEL 1 HERO|BLACK|BLUE|SIDE","#e2e8f0","#0b1f3a","","Lightweight Milano knit fabric.","woman","interior|chief-stew","","1","","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MILANO_%20MODEL%201%20HERO-max-300x300.jpg","{""MODEL 1 HERO"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MILANO_%20MODEL%201%20HERO-max-800x800.jpg"",""BLACK"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MILANO_BLACK-max-800x800.jpg"",""BLUE"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MILANO_BLUE-max-800x800.jpg"",""SIDE"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/MILANO_SIDE-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/neoblu-milano-dress","true"
"dresses","Essential A Line Dress","Sys","52","£","0","Black Please note: This garment has a smaller fit so you may wish to order one size larger than you normally would.","#111827","#0b1f3a","","Cap sleeves Rounded neckline Centre back zip Two patch pockets with zip detail 100% Polyester We recommend washing this garment at 40° Easy care garment, requiring minimum ironing Length: 92.5cm/36.5in Colour: Black Please note: This garment has a smaller fit so you may wish to order one size larger than you normally would.","woman","interior|chief-stew","","1","","dress","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/essentials-a-line-black-shift-dress-p436-1515_image-max-300x300.jpg","{""image"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/essentials-a-line-black-shift-dress-p436-1515_image-max-800x800.jpg"",""CU"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/CU-max-800x800.jpg"",""60f023b179bd1_back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_60f023b179bd1_back-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/essential-a-line-dress","true"
"bottoms","Cadenza Short Sleeve","Sys","123.33","£","0","NA_front|bk_angle|CH_front|bk_back","#e2e8f0","#0b1f3a","54% polyester & 44% wool","Round neckline,  Self fabric tipping detail to neckline, sleeve cuff, back hem and waist banding Concealed side seam zip fastening. Double back vent Fully lined with stretch lining.  190gsm  54% polyester/44% wool/2% elastane Up to 40 wash Back length: 38 - 42ins (increases with size) Colours - Navy, Black or Charcoal Sizes UK 6 - 18","woman","deck","","1","","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/NF707_NA_front-max-300x300.jpg","{""NA_front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/NF707_NA_front-max-800x800.jpg"",""bk_angle"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/nf707_bk_angle-max-800x800.jpg"",""CH_front"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/NF707_CH_front-max-800x800.jpg"",""bk_back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/nf707_bk_back-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/cadenza-short-sleeve","true"
"tops","Advantage Polo Dress","Cutter&Buck","59.25","£","0","Black|Navy","#111827","#0b1f3a","52% cotton & 45% polyester & 3% elastane","Cutter & Buck Polo Dress with Tri-blend cotton and UPF35+ fabric, delivers a soft touch fabric with stretch and moisture wicking features. The unique Tri-blend of cotton, polyester and Elastane provides maximum versatility for the active lifestyle. The rounded shoulder seam gives a modern fit and better shape to the overall dress. FEATURES: Ladies Polo Dress UPF35+ Moisture wicking fabric Modern Fit CB Branding in Nape of Neck and Bottom hem FABRIC:   Tri-blend, 52% Cotton, 45% Polyester, 3% Ela","woman","deck","","1","XS–2XL","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/359425%20Advantage%20Dress%20-%20Model-max-300x300.JPG","{""359425 Advantage Dress - Model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/359425%20Advantage%20Dress%20-%20Model-max-800x800.JPG"",""580_AdvantageDressLadies_Navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/359425_580_AdvantageDressLadies_Navy-max-800x800.jpg"",""99_AdvantageDress Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/359425_99_AdvantageDress%20Black-max-800x800.jpg"",""99_AdvantageDressLadies_Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/359425_99_AdvantageDressLadies_Black%202-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/advantage-polo-dress","true"
"tops","Callaway Polo Dress","Callaway","65","£","0","Polo Dress_model|polo dress_black|Polo Dress_geranium|Polo Dress_navy|polo Dress_navy back","#e2e8f0","#0b1f3a",""," S leeveless, jersey stretch dress from Callaway, simple style at its best. Technical stretch fabric is made with Callaway's Opti-Dri which wicks moisture away from the skin ensuring you remain dry and cool all day long. The stretch offers you optimal freedom of movement and maintains comfort. ","woman","deck","","1","","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Callaway_Polo%20Dress_model-max-300x300.JPG","{""Polo Dress_model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Callaway_Polo%20Dress_model-max-800x800.JPG"",""polo dress_black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Callaway_polo%20dress_black-max-800x800.jpg"",""Polo Dress_geranium"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Callaway_Polo%20Dress_geranium-max-800x800.JPG"",""Polo Dress_navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Callaway_Polo%20Dress_navy-max-800x800.JPG"",""polo Dress_navy back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Callaway_polo%20Dress_navy%20back-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/ladies/formal-wear/dresses/callaway-polo-dress","true"
